"V1","V2","V3","V4","V5"
0.938058001976951,0.316561224322033,0.460946741279448,0.279106889897541,-0.914482041450991
-0.527627770038068,-0.897910929811446,-0.0056651194255045,2.05283873584325,1.85640454044851
-0.832145125015201,-1.32319404351399,-0.821526679461366,0.820888888011617,-1.86004087073545
-0.603177402092403,0.964292720543634,0.955971931373454,0.785968994056736,0.988778282509325
-0.0511901077816895,0.514633066449245,-0.00180815027962949,0.279989397552123,-0.36656302830261
-2.6447759163912,0.610166037965997,-1.43083716004755,1.66216773316919,0.752894670473125
-1.04187021686178,0.851098128867406,0.169562518979023,-0.0877692350805166,0.321630792300667
0.71788580563057,-0.144205852128228,-2.5821306601017,-0.169342282572364,-0.261493727754749
-1.10450290135196,0.827684100924443,-0.849866984594196,-1.23810765035118,0.531916365217069
0.315365076567628,-0.89620295939547,2.20764146021809,0.862308242657944,-0.556566713997986
2.02757478246934,-1.21683161641256,-1.15808720463213,0.136567944491454,1.16897804191446
-0.787757616656293,-1.77859030321586,-0.703076859488316,0.102822592619214,-1.28782552066249
0.661677470792488,-0.485026840787176,-2.40034270135422,1.07340172955762,-0.0931888658701107
0.682986229922456,-0.166971444675825,0.732986018357114,-0.947604226703531,-1.76955287913885
0.156194304670804,1.03873172975671,-1.85277195718058,-0.873855121615342,-0.372508856796345
-0.293826460525619,1.76822824949195,1.09863016050974,1.65445566172832,-1.73003949707283
-3.12579157740831,-1.74731587877542,0.330330286422965,-0.298875908768981,0.601556641647036
0.10541859320494,0.711044392412466,1.5810067913672,-0.222399057364671,0.549956008188404
0.387366229989466,-0.0664320435603982,-0.178513974826417,0.646621771278639,1.10616752457797
0.710782347287718,0.377365113232411,1.15804006126901,-0.929889570179073,-0.955302799015187
0.228636359460884,0.169721099435539,-0.0446118653227295,1.04317853343332,-1.35334790616042
-0.709971622885042,0.292231102221749,-0.0981471085579599,0.393846986829521,-1.31171878996311
-1.1058411479345,0.285744416582408,0.236825702276466,-0.470466671156218,2.0365254909181
-0.382036600747416,-0.251087773385373,0.975487162484142,-0.990412200012734,4.14353783960875e-05
-0.20904346455711,0.300599645940636,1.08359180038606,0.473121993398537,1.13277301783715
-0.505026703469203,-0.0763799873201125,0.397889298170948,1.26336735804824,-0.787515861001826
-1.79223093304025,0.80715305644591,0.249401750848982,1.63335926822677,0.42411949100096
1.04188390298109,0.502426410228234,-0.940248677891067,-1.64584073127686,1.47792741462548
1.2863139845613,-0.894256883812221,-0.745869122348067,-0.296686450718148,0.44501804861072
0.208626775604451,-1.28607597294703,0.444592567121035,0.703670164661652,-1.22687961912029
-1.56927819751954,-0.998000909009961,1.89508683077853,-0.29062916814574,1.4924170423118
1.67455546586279,-0.618665250204124,0.255908322532535,0.10760672655847,-1.2041867878206
0.682157414614267,-0.686402173355996,0.236384988441168,-1.36824027025401,-0.874681280099477
-0.76315631395323,-0.185809430565318,-0.604801582232717,-1.00322949737306,-0.0233624037861224
1.71371700374078,1.55350458657478,1.19664207125793,-0.475609353391611,1.39382320083042
0.296358484078511,-0.594803972334641,-1.68417104381266,0.236571687525563,2.44240180788342
-0.15874355391187,0.170274989840405,0.879025512071754,-2.0803316315162,1.73255374575052
0.130886966905083,-0.687880749610479,0.601212637291478,-0.0883056604835685,-2.44106106744191
-0.285483254085812,0.843480249060394,0.572241406105582,-2.23494338141198,0.402988271789241
0.105932113088686,-0.808094154041979,0.79214626848395,-0.427691989846998,-0.652687280427464
0.33231830770137,-0.143045070825228,-0.343668199301654,-0.144052009061674,0.399742453352592
0.0314512384930239,-0.0341822692390015,0.332423017814669,-0.554658065205561,0.0679113984422895
0.465645367163262,-0.832631231710735,1.75024766882245,-1.04885113872365,2.05566603028368
0.588205977280389,-0.765767137607621,-1.11908604885391,0.820430421743283,0.583729900604943
-0.378101632876896,-0.648640300876546,0.0650281714009399,-1.44877336873465,0.0913090071657311
-2.70688180880735,0.308616777269688,1.45947422777213,0.959368183588599,0.427938116497629
0.951105198507803,0.626222873308385,0.503052695271064,-0.563869568571625,0.0253269870186183
-1.17039358997412,-0.583188350877324,-0.882941727347552,0.506799326908835,-0.246052477661841
-1.33479094953108,0.609894512092944,0.34941275634198,-0.819378342849141,-0.187290145799479
-0.93667197585128,-0.218587892112445,-1.23695097058712,-0.413222057803339,-0.866082332938563
-0.780779500369897,0.781339842608658,-1.01875936174038,-0.43313657781202,-1.37708929626823
